Kahuku	UN	KHKU	19 19	-155 38	
KohlerGlacier	UN	KHLR	-76 9	-120 44	
KhulnaUniversity	UN	KHUL	22 48	89 32	
Kidagil	UN	KIDC	65 1	-17 57	
KINS	UN	KINS	38 58	-119 51	
kioskoCN_NIC2016	UN	KIOS	12 30	-86 42	
Kiruna	UN	KIR0	67 53	21 4	
Kiruna	UN	KIR8	67 53	21 4	
Kiribati	UN	KIRI	1 21	172 55	
Kirtipur	UN	KIRT	27 41	85 17	
Kiruna	UN	KIRU	67 51	20 58	
Kitab-Uzbekistan	UN	KIT3	39 8	66 53	
Kitab	UN	KITG	39 8	66 53	
KITT	UN	KITT	40 4	-117 55	
Lafayette	UN	KJUN	30 13	-92 3	
KirkElementarySchool	UN	KKES	29 51	-95 36	
Kakani4	UN	KKN4	27 48	85 17	
KLCK_CTO_NEP2017	UN	KLCK	27 47	86 4	
Koldana	UN	KLDN	27 46	83 36	
KapMorrisJessup	UN	KMJP	83 39	-33 23	
Kinmen	UN	KMNM	24 28	118 23	
KapMorton	UN	KMOR	81 15	-63 32	
Kumtor-2	UN	KMTR	41 52	78 12	
KNL1	UN	KNL1	37 40	-118 59	
KipukaNene	UN	KNNE	19 17	-155 41	
Knoll	UN	KNOL	37 40	-118 59	
Kodiak1	UN	KOD1	57 37	-152 12	
Kodiak5	UN	KOD5	57 37	-152 12	
KODA	UN	KODA	37 31	-111 59	
KokeeParkGeophysicalObs.	UN	KOKB	22 8	-159 40	
KokeeParkGGNL2C	UN	KOKC	22 8	-159 40	
KokeeParkGeophysicalObs.	UN	KOKV	22 8	-159 40	
KootwijkObservatoryforSatelliteGeodesy	UN	KOS1	52 10	5 49	
KootwijkObservatoryforSatelliteGeodesy	UN	KOSG	52 11	5 49	
KOSM	UN	KOSM	19 22	-155 19	
Koumac	UN	KOUC	-20 34	164 17	
KOUROU	UN	KOUG	5 6	-52 38	
Kourou	UN	KOUR	5 15	-52 48	
KatyPrairieConservancy-deep	UN	KPCD	29 56	-95 55	
KatyPrairieConservancy-shallow	UN	KPCS	29 56	-95 55	
Kaptai	UN	KPTI	22 30	92 13	
Krakatoa-USGS	UN	KRAC	37 43	-118 53	
KerguelenIslands	UN	KRGG	-49 21	70 15	
KRL1	UN	KRL1	37 43	-118 53	
Crotone	UN	KROT	39 5	17 8	
Kars/Turkey	UN	KRS1	40 35	43 6	
Kurchatov	UN	KRTV	50 43	78 37	
KashimaKSPGPSsite	UN	KSMV	35 57	140 39	
SteenstrupNordreBrae	UN	KSNB	66 52	-35 35	
KSU1_KSUN_KS2006	UN	KSU1	39 6	-96 37	
KTBW_PNGA_WA2001	UN	KTBW	47 33	-122 48	
KalapanaTrail	UN	KTPM	19 20	-155 10	
KangerdlussuaqGletshcer	UN	KUAQ	68 35	-33 3	
KUGE_NGN_NEP2018	UN	KUGE	27 37	85 32	
KUKURANTUMI	UN	KUKU	6 12	0 22	
Elemakule	UN	KULE	19 15	-155 19	
Kullorsuaq	UN	KULL	74 35	-57 14	
KULUSUK	UN	KULU	65 35	-37 9	
KUMI	UN	KUMI	40 27	-118 58	
Kumtor	UN	KUMT	41 52	78 11	
Kunming	UN	KUNM	25 2	102 48	
KUUJCACS-ACP	UN	KUUJ	55 17	-77 45	
KuwaitUniversityCGPS	UN	KUWT	29 20	47 58	
Kverkfjoll	UN	KVEC	64 45	-16 39	
KingsvilleTX2006	UN	KVTX	27 33	-97 54	
WestofKawakButte	UN	KWBU	43 45	-121 19	
KwajaleinAtoll	UN	KWJ1	8 43	167 44	
KYLE	UN	KYLE	40 24	-117 51	
KeysView	UN	KYVW	33 56	-116 10	
LA02	UN	LA02	-84 38	-150 17	
LA09	UN	LA09	-84 15	-153 52	
LACE	UN	LACE	39 27	-120 27	
LACR_BRGN_NV2006	UN	LACR	40 51	-115 42	
UniversityofTechnology-Lae-PapuaNewGuinea	UN	LAE1	-6 40	146 60	
FincaLaFe	UN	LAFE	9 48	-84 58	
LagunadelLaja	UN	LAJA	-37 23	-71 23	
LAK2	UN	LAK2	44 35	-110 22	
LAKE	UN	LAKE	39 56	-119 23	
LAMKOWKO	UN	LAMA	53 54	20 40	
LAND_SCGN_CN1999	UN	LAND	35 54	-120 28	
Langahli?	UN	LANH	64 53	-16 34	
LANT	UN	LANT	38 31	-119 29	
LAPC_SCGN_CS1999	UN	LAPC	34 11	-118 34	
LAPL	UN	LAPL	39 24	-118 18	
LASC_SCGN_CS1998	UN	LASC	33 56	-118 18	
Lattarico	UN	LATT	39 28	16 8	
LebanonAmericanUniversity	UN	LAUG	34 7	35 40	
FijiCGPS	UN	LAUT	-17 37	177 27	
LAVA	UN	LAVA	37 2	-118 11	
LAWS	UN	LAWS	37 24	-118 18	
LongBeachCC1	UN	LBC1	33 50	-118 8	
LongBeachCC2	UN	LBC2	33 47	-118 10	
LongBeach	UN	LBCH	33 47	-118 12	
L.BistrupIsBrae	UN	LBIB	75 54	-23 51	
LesCayes	UN	LCAY	18 11	-73 45	
LCEC_LaCoECU2016	UN	LCEC	0 1	-79 22	
LazufreCenterofDeformation	UN	LCEN	-25 20	-68 36	
LakeCountyHighSchool	UN	LCHS	36 23	-89 28	
LCI1	UN	LCI1	29 48	-95 27	
Lucknow(UttarPradesh)	UN	LCK2	26 55	80 57	
Lucknow(UttarPradesh)	UN	LCK3	26 55	80 57	
Lucknow(UttarPradesh)	UN	LCK4	26 55	80 57	
Lucknow(UttarPradesh)	UN	LCKI	26 55	80 57	
L_CAYMAN_CYM2014	UN	LCSB	19 40	-80 5	
LDES_SCGN_CS1998	UN	LDES	34 16	-116 26	
LDGE	UN	LDGE	44 33	-110 24	
LDOL	UN	LDOL	-23 49	-63 58	
LDSW_SCGN_CS1999	UN	LDSW	34 42	-116 13	
LEAD	UN	LEAD	36 55	-117 57	
Lebanon	UN	LEBA	39 26	-84 17	
Mt.Lee	UN	LEEP	34 8	-118 19	
LeffingwellNunatak	UN	LEFN	80 27	-26 18	
LowerErebusHut	UN	LEHG	-77 31	167 8	
LEIA	UN	LEIA	19 25	-155 6	
Leipzig	UN	LEIJ	51 21	12 22	
LeonMetStNIC2009	UN	LEME	12 26	-86 55	
LEMO	UN	LEMO	39 35	-120 18	
LeoCreek	UN	LEOC	-43 39	169 44	
Lepanto	UN	LEPA	9 57	-85 2	
Leesville	UN	LESV	31 9	-93 16	
LevelIsland1	UN	LEV1	56 28	-133 6	
LEWC	UN	LEWC	44 13	-110 39	
LEWI_BRGN_NV1997	UN	LEWI	40 24	-116 52	
Lambafell	UN	LFEL	64 32	-19 46	
LakeFryxell_Camp	UN	LFRL	-77 36	163 7	
LFRS_SCGN_CS1998	UN	LFRS	34 6	-118 25	
LGC1	UN	LGC1	30 3	-94 4	
Leogane	UN	LGNE	18 30	-72 38	
LagunaWoodCA2011	UN	LGWD	33 38	-117 46	
Lhasa/Tibet/China	UN	LHAZ	29 39	91 6	
Lake_Hoare_Hut__	UN	LHOE	-77 37	162 54	
Bog-LawnIntensiveArray1	UN	LIA1	48 16	-94 41	
Bog-LawnIntensiveArray2	UN	LIA2	48 16	-94 41	
Bog-LawnIntensiveArray3	UN	LIA3	48 16	-94 41	
Alice(benchmark)	UN	LICE	36 51	-116 24	
LIEC_LitaECU2016	UN	LIEC	0 48	-78 22	
LIKE	UN	LIKE	41 14	-120 27	
LIL1	UN	LIL1	37 38	-119 1	
Lincoln	UN	LINC	37 38	-119 1	
Lindcove	UN	LIND	36 22	-119 3	
LindHall	UN	LINH	47 0	-120 32	
LancasterInjectionWell	UN	LINJ	34 40	-118 8	
LINL	UN	LINL	44 11	-121 54	
LittleSkullMtn	UN	LITT	36 45	-116 18	
Livingstonia	UN	LIVA	-10 37	34 6	
LoneJuniperRanch	UN	LJRN	34 48	-118 52	
LKCP_PNGA_WA2001	UN	LKCP	47 57	-121 50	
LakeHenshawGPS	UN	LKHG	33 14	-116 46	
LKWY_EBRY_WY1996	UN	LKWY	44 34	-110 24	
LlanoZero1	UN	LL01	34 29	-117 50	
LakeLosAngelesSchool	UN	LLAS	34 35	-117 50	
Llafenco	UN	LLFN	-39 20	-71 47	
LittleLostRiver	UN	LLRG	43 43	-112 56	
LastarriaVolcano	UN	LLST	-25 10	-68 31	
LouisianaUniversityMarineConsortium	UN	LMCN	29 15	-90 40	
LMEC_LMnaECU2016	UN	LMEC	0 57	-79 17	
LakeMathewsHillsGPS	UN	LMHG	33 45	-117 23	
LasOvejas	UN	LMHS	-37 1	-70 45	
Lamjung	UN	LMJG	28 10	84 34	
AeroportAimeCESAIRE-LELAMENTIN-MeteoFra.	UN	LMMF	14 36	-60 60	
Limonal___CR2007	UN	LMNL	10 16	-85 3	
LMRR	UN	LMRR	39 32	-119 49	
LakeMathewsShoreGPS	UN	LMSG	33 49	-117 27	
LMUT_EBRY_UT1997	UN	LMUT	40 16	-111 56	
Lincoln1	UN	LNC1	38 51	-121 21	
LosAndes	UN	LNDS	-32 50	-70 35	
LNGV	UN	LNGV	41 47	-119 45	
LNMT_SCGN_CS2000	UN	LNMT	35 5	-116 56	
Lonquimay	UN	LNQM	-38 27	-71 22	
LNRD	UN	LNRD	41 29	-118 43	
Linares	UN	LNRS	-35 51	-71 38	
LyonNunataks	UN	LNTK	-74 50	-73 54	
LogContinuous	UN	LOGC	63 1	-143 21	
LosLagos2(volcanArenal)	UN	LOL2	10 29	-84 43	
LosLagos	UN	LOLA	10 29	-84 43	
LompocFS#51GPS	UN	LOMP	34 41	-120 27	
LONC	UN	LONC	40 40	-120 37	
LongdenYard	UN	LONG	34 7	-118 0	
LONP	UN	LONP	36 33	-118 7	
LORS_SCGN_CS1998	UN	LORS	34 8	-117 45	
LOST	UN	LOST	41 4	-119 46	
LOUD	UN	LOUD	39 31	-118 1	
LOW2	UN	LOW2	39 57	-105 12	
LOWS_SCGN_CN2001	UN	LOWS	35 50	-120 36	
LakeOzoniaNY2005	UN	LOZ1	44 37	-74 35	
LaPalma	UN	LPAL	28 46	-17 54	
LonePineCanyon	UN	LPCG	34 19	-117 33	
LaPlata	UN	LPGS	-34 54	-57 56	
LaPuenteH.S.	UN	LPHS	34 2	-117 57	
LepleyNunatak	UN	LPLY	-73 7	-90 18	
LeppardGlacier	UN	LPRD	-65 57	-62 54	
LostRiver	UN	LRID	44 15	-113 30	
LAROCHELLE	UN	LROC	46 10	-1 13	
LittleRockReservoirGPS	UN	LRRG	34 32	-118 2	
LSU_Test1_LA2006	UN	LST1	30 24	-91 11	
LSUAlexandria	UN	LSUA	31 11	-92 25	
LowerThwaitesGlacier	UN	LTHW	-76 26	-107 46	
LTL1	UN	LTL1	37 38	-118 50	
Litueche	UN	LTUE	-34 6	-71 44	
LTUT_EBRY_UT2002	UN	LTUT	41 36	-112 15	
LUCK	UN	LUCK	38 25	-118 46	
LUDW	UN	LUDW	38 59	-119 17	
Lumcon	UN	LUMC	29 15	-90 40	
LUNC	UN	LUNC	39 38	-120 30	
LUND	UN	LUND	38 0	-113 29	
LUXO	UN	LUXO	40 31	-119 14	
Luzzi	UN	LUZZ	39 27	16 17	
LaVega	UN	LVEG	19 13	-70 32	
LVIL	UN	LVIL	41 4	-119 23	
LockwoodValleyMaintenanceStation	UN	LVMS	34 44	-119 6	
Liviara	UN	LVRA	-22 31	-66 18	
LonewolfNunatak	UN	LWN0	-81 21	152 44	
Sterling	UN	LWX1	38 58	-77 29	
LYAL	UN	LYAL	39 40	-120 11	
LaYarada	UN	LYAR	-18 8	-70 34	
Lynaes	UN	LYNS	64 26	-40 12	
Rome-TheMosesofMichelangelo	UN	M0SE	41 54	12 30	
MacQuarieIsland	UN	MAC1	-54 30	158 56	
MineralAreaCommunityCollege	UN	MACC	37 51	-90 29	
MacIntosh	UN	MACG	-77 32	167 15	
MadridDeepSpaceTrackingStation	UN	MAD2	40 26	-4 15	
MADE	UN	MADE	41 2	-120 26	
MadridDeepSpaceTrackingStation	UN	MADR	40 26	-4 15	
SeismicStationMagadan	UN	MAG0	59 35	150 46	
Mahukona	UN	MAHU	20 12	-155 54	
MississippiCountyAirport	UN	MAIR	36 51	-89 21	
Majak_Nunatak___	UN	MAJK	-81 40	-21 52	
MAJU	UN	MAJU	40 42	-118 26	
Makawhio	UN	MAKA	-43 43	169 51	
Malindi	UN	MAL2	-2 60	40 12	
MALP	UN	MALP	34 23	-113 7	
Managua__NIC2012	UN	MANA	12 9	-86 15	
MaukaKipukaNene	UN	MANE	19 20	-155 16	
MANH	UN	MANH	38 30	-117 11	
Manem	UN	MANM	37 33	71 41	
MakushinPakushinSE	UN	MAPS	53 48	-166 56	
Maartsbo	UN	MAR6	60 36	17 16	
Maartsbo	UN	MAR7	60 36	17 16	
MARB	UN	MARB	36 27	-111 47	
St.Marc	UN	MARC	19 3	-72 45	
MarieGletscher	UN	MARG	77 11	-65 42	
MARK	UN	MARK	38 41	-119 48	
Marseille	UN	MARS	43 17	5 21	
Maspalomas	UN	MAS1	27 46	-15 38	
MASC	UN	MASC	41 36	-119 33	
MASO	UN	MASO	39 4	-119 10	
MASV	UN	MASV	38 54	-119 8	
MASW_SCGN_CN2001	UN	MASW	35 50	-120 27	
Matera	UN	MAT1	40 39	16 42	
MAT2_SCGN_CS2000	UN	MAT2	33 51	-117 26	
Matera	UN	MATE	40 39	16 42	
MateraG	UN	MATG	40 39	16 42	
Matola	UN	MATL	-9 36	34 35	
MAUA	UN	MAUA	-19 54	23 32	
Haleakala-Maui	UN	MAUI	20 42	-156 15	
Mawson	UN	MAW1	-67 36	62 52	
MAWY_EBRY_WY1998	UN	MAWY	44 58	-110 41	
Dzaoudzi	UN	MAYG	-12 47	45 15	
MayaguezTGPR2010	UN	MAYZ	18 13	-67 10	
Mbarara	UN	MBAR	0 36	30 44	
Mbambabay	UN	MBBC	-11 16	34 48	
MbeyaMinistryofEnergyandMinerals	UN	MBEY	-8 55	33 28	
MountCarbone	UN	MCAR	-76 19	-144 18	
MCCU	UN	MCCU	35 40	-115 4	
MacDill1	UN	MCD1	27 51	-82 32	
McNeilCanyonElem.School	UN	MCES	59 45	-151 15	
MacIntosh_Ridge2	UN	MCG2	-77 32	167 15	
Mitchell	UN	MCHL	-26 22	148 9	
MINAMITORISHIMA	UN	MCIL	24 17	153 59	
MCKE	UN	MCKE	-43 44	169 59	
MCKI	UN	MCKI	40 13	-117 47	
Michilla	UN	MCLA	-22 45	-70 15	
McMurdoGPSStation	UN	MCM4	-77 50	166 40	
McMurdoL2C	UN	MCMC	-77 50	166 40	
McMurdoCommunityBaseStation	UN	MCMD	-77 50	166 40	
Macon1	UN	MCN1	32 42	-83 34	
McNeeseStateUniversity	UN	MCNE	30 11	-93 13	
MCOY	UN	MCOY	40 7	-117 35	
PemiscotCountyR-IIISchool	UN	MCTY	36 7	-89 42	
MillionDollarFallsContinuous	UN	MDFC	60 7	-136 57	
MDMT_PNGA_OR1999	UN	MDMT	42 25	-121 13	
McDonaldVLBASite	UN	MDO1	30 41	-104 1	
Medora1	UN	MDR3	46 54	-103 16	
MdSolomonsIslan	UN	MDSI	38 19	-76 27	
Mendeleevo	UN	MDVJ	56 1	37 13	
MDWD	UN	MDWD	29 46	-95 36	
ME01	UN	ME01	29 36	-95 17	
MEAD	UN	MEAD	36 5	-114 5	
BarrancabCOL2008	UN	MECE	7 6	-73 43	
MECR	UN	MECR	44 5	-121 50	
Medicina(BO)	UN	MEDI	44 31	11 39	
MEE1_BARD_CN2003	UN	MEE1	36 11	-120 46	
MEE2_BARD_CN2003	UN	MEE2	36 11	-120 46	
Melilla	UN	MELI	35 17	-2 57	
Mid-EllsworthMountains	UN	MELM	-79 11	-85 30	
Melipilla	UN	MELP	-33 41	-71 9	
Mentasta	UN	MENT	62 50	-143 42	
mathyselementary	UN	MEPD	29 39	-95 14	
Mercury	UN	MERC	36 38	-115 59	
Mersin/Erdemli	UN	MERS	36 34	34 15	
MESQ	UN	MESQ	35 42	-115 42	
Metsahovi	UN	MET3	60 13	24 24	
METSAHOVI	UN	METG	60 15	24 23	
METSAHOVI	UN	METS	60 13	24 24	
Metu	UN	METU	8 16	35 35	
METSAHOVI	UN	METZ	60 13	24 24	
MAFIKENG	UN	MFKG	-25 48	25 32	
MarshallFieldPillarZero	UN	MFP0	39 57	-105 12	
MarshallFieldTri-pillarCenter	UN	MFTC	39 57	-105 12	
MarshallFieldTri-pillarNorth	UN	MFTN	39 57	-105 12	
MarshallFieldTri-pillarSouth	UN	MFTS	39 57	-105 12	
MarshallFieldTri-pillarWest	UN	MFTW	39 57	-105 12	
MGL1	UN	MGL1	37 39	-118 55	
Malargue	UN	MGUE	-35 47	-69 24	
MGWell1LAUSA2016	UN	MGW1	29 37	-89 57	
MGWell2LAUSA2016	UN	MGW2	29 37	-89 57	
MGWell3LAUSA2016	UN	MGW3	29 37	-89 57	
Mehuin	UN	MHIN	-39 26	-73 13	
MarkhamMiddleSchool	UN	MHMS	33 56	-118 15	
MountHoodTimberlineMaintenanceBldg	UN	MHTL	45 20	-121 43	
MICH	UN	MICH	38 31	-118 55	
MIDA_SCGN_CN1993	UN	MIDA	35 55	-120 28	
MiddleBlock	UN	MIDB	42 37	-114 54	
MIG1_SCGN_CS2000	UN	MIG1	34 2	-120 21	
MikisFjord	UN	MIK2	68 8	-31 27	
MikisFjord	UN	MIKI	68 8	-31 27	
Mykolaiv	UN	MIKL	46 58	31 58	
Milwaukee1	UN	MIL1	43 0	-87 53	
MILF	UN	MILF	38 18	-113 9	
MillikanLibraryCaltech	UN	MILK	34 8	-118 8	
MILL	UN	MILL	40 39	-118 4	
MILR	UN	MILR	38 7	-117 27	
MinnaBluff	UN	MIN0	-78 39	167 10	
MINA	UN	MINA	38 25	-118 9	
MINE_BRGN_NV1996	UN	MINE	40 9	-116 6	
MinaretSummit	UN	MINS	37 39	-119 4	
CajaDeMuertosIsland	UN	MIPR	17 53	-66 32	
MISE	UN	MISE	37 41	-114 15	
Mizusawa	UN	MIZU	39 8	141 8	
MakaiMakaopuhi	UN	MKAI	19 21	-155 11	
Manikchari	UN	MKCH	22 51	91 51	
MaunaKea	UN	MKEA	19 48	-155 27	
Mt.McKibben	UN	MKIB	-75 17	-65 36	
Malekhu1_NPL2015	UN	MKLU	27 49	84 50	
NeaKameni	UN	MKMN	36 25	25 24	
MaunaLoaCinderCone	UN	MLCC	19 34	-155 29	
MaunaLoaEastSummit	UN	MLES	19 28	-155 33	
MillersFerry1	UN	MLF1	32 5	-87 24	
MLFP_SCGN_CS1998	UN	MLFP	33 55	-117 19	
MaunaLoa	UN	MLPM	19 30	-155 23	
MLStrip	UN	MLPR	19 30	-155 23	
MaunaLoaRoad	UN	MLRD	19 33	-155 32	
MaunaLoaSummit	UN	MLSP	19 27	-155 36	
MaukaMakaopuhi	UN	MMAU	19 22	-155 11	
MacMillanPass	UN	MMEP	63 11	-130 12	
MNDS	UN	MNDS	39 37	-120 24	
MNMC_SCGN_CN2001	UN	MNMC	35 58	-120 26	
Obninsk/MoscowSeismicStation	UN	MOBJ	55 7	36 34	
Obninsk/MoscowSeismicStation	UN	MOBK	55 7	36 34	
Obninsk/MoscowSeismicStation	UN	MOBN	55 7	36 34	
MelbourneObservatory	UN	MOBS	-37 50	144 59	
Mocuba	UN	MOCU	-16 52	36 50	
Moflatir	UN	MOFC	64 59	-16 40	
MOGL	UN	MOGL	39 32	-119 56	
MOHA	UN	MOHA	39 41	-120 36	
MOHO	UN	MOHO	38 15	-118 15	
MOIL_BRGN_NV2006	UN	MOIL	40 43	-115 25	
MoinCostaRica	UN	MOIN	9 55	-83 2	
Eldoret-Kenya	UN	MOIU	0 17	35 17	
Moku`aweoweo	UN	MOKP	19 29	-155 36	
MomGPlantNIC2016	UN	MOM0	12 24	-86 32	
Mili_BaseNIC2016	UN	MOMI	12 33	-86 29	
Mongu	UN	MONG	-15 15	23 9	
MonitorRanch	UN	MONI	39 9	-116 43	
MONO	UN	MONO	37 54	-119 7	
MonumentPeak	UN	MONP	32 54	-116 25	
MONT	UN	MONT	38 5	-117 43	
MonaIsland-PuertoRico	UN	MOPR	18 5	-67 56	
MOPU	UN	MOPU	39 52	-118 42	
MORG	UN	MORG	40 27	-120 4	
Morpeth	UN	MORP	55 13	-1 41	
MOUN	UN	MOUN	40 18	-117 4	
Morgan-Utah	UN	MOUT	41 3	-111 40	
MouzakiBay	UN	MOZI	36 27	25 25	
FarmersTrainingCenter(FTC)	UN	MPIK	-11 49	31 27	
Madhapur	UN	MPUR	24 36	90 2	
MPUT_EBRY_UT2003	UN	MPUT	40 1	-111 38	
MPWD_SCGN_CS1998	UN	MPWD	34 18	-118 53	
McQueensValley	UN	MQZG	-43 42	172 39	
MorrisDam	UN	MRDM	34 11	-117 53	
MakushinRepeater	UN	MREP	53 49	-166 45	
MortonRanchHighSchool	UN	MRHK	29 48	-95 45	
NewZealandNGAcolocated	UN	MRL1	-41 35	173 44	
NewZealandNGAcolocated	UN	MRL2	-41 35	173 44	
MurchisonRadioObservatory	UN	MRO1	-26 42	116 38	
MountRainierSkiDormBldg	UN	MRSD	46 47	-121 45	
MissionCreek	UN	MSCG	34 2	-116 39	
Masuku	UN	MSKU	-1 38	13 33	
MountainSkiesObservatory	UN	MSOB	34 14	-117 13	
Mestersvig	UN	MSVG	72 14	-23 55	
MSWB	UN	MSWB	53 55	-166 47	
CivicCenterMTA	UN	MTA1	34 3	-118 15	
Mattersburg	UN	MTBG	47 44	16 24	
MountCox	UN	MTCX	-43 59	170 16	
Mtandika	UN	MTDK	-7 33	36 25	
MataguayScoutCampGPS	UN	MTGG	33 12	-116 39	
MountJohns	UN	MTJN	-79 38	-91 17	
MountJohn	UN	MTJO	-43 59	170 28	
MitakaASite	UN	MTKA	35 41	139 34	
UruguayNGAcollocated	UN	MTV1	-34 55	-56 11	
UruguayNGAcollocated	UN	MTV2	-34 55	-56 11	
MTWARA	UN	MTVE	-10 16	40 10	
Mt.Washington	UN	MTWO	44 16	-71 18	
MUDD	UN	MUDD	36 24	-114 42	
MehranUniversityofEngineering&Technology	UN	MUET	25 24	68 15	
CampMuir	UN	MUIR	46 50	-121 44	
MULL	UN	MULL	39 53	-119 39	
MUSB_BARD_CN1997	UN	MUSB	37 10	-119 19	
MutahUniversity	UN	MUTA	31 6	35 43	
MVONew	UN	MVO1	16 47	-62 12	
MWL1	UN	MWL1	37 38	-118 57	
MammothWaterTreatmentPlant	UN	MWTP	37 38	-118 57	
Myton1	UN	MYT1	40 2	-110 6	
Mazopermanentstation-TungurahuaVolcano	UN	MZEC	-1 30	-78 29	
Mzuzu	UN	MZUZ	-11 26	34 0	
Nabire-Indonesia	UN	NABI	-3 22	135 30	
NACH	UN	NACH	39 60	-119 13	
Nagarkot	UN	NAGA	27 42	85 31	
Nain	UN	NAIN	56 32	-61 41	
NorthAntelopeIsland	UN	NAIU	41 1	-112 14	
NAM4	UN	NAM4	29 0	-110 8	
Namas	UN	NAMA	19 13	42 3	
Namche	UN	NAMC	27 48	86 43	
Nanoose	UN	NANO	49 18	-124 5	
NARA_IGN_GT_2009	UN	NARA	17 14	-90 49	
NARR	UN	NARR	39 15	-119 17	
Nassau	UN	NAS0	25 3	-77 28	
SpaceCenterHouston	UN	NASA	29 33	-95 6	
NAST_SciTec_2013	UN	NAST	27 39	85 20	
Natal	UN	NATL	-5 50	-35 12	
NauseaKnobErebus	UN	NAU2	-77 31	167 9	
Nauru	UN	NAUR	0 33	166 56	
NauseaKnob	UN	NAUS	-77 31	167 9	
NAVA	UN	NAVA	36 41	-110 32	
Nazret	UN	NAZR	8 34	39 17	
NBPS_SCGN_CS1999	UN	NBPS	34 31	-116 9	
JacksonNC	UN	NCJA	36 25	-77 26	
NDAP_SCGN_CS2000	UN	NDAP	34 46	-114 37	
NEAH_PNGA_WA1995	UN	NEAH	48 18	-124 37	
NEFTECHALA	UN	NEFT	39 24	49 15	
Negele	UN	NEGE	5 20	39 35	
NELS	UN	NELS	35 43	-114 48	
Nepalgunj	UN	NEPA	28 8	81 34	
Nepalganj	UN	NEPJ	28 3	81 37	
AnettePlateau	UN	NETT	-43 45	170 4	
NevadaTestSite	UN	NEVA	36 51	-116 19	
NEWP_PNGA_OR1996	UN	NEWP	44 35	-124 4	
NEWS_BRGN_NV1997	UN	NEWS	39 41	-117 31	
NGWN	UN	NGWN	42 18	-119 24	
NHRG_SCGN_CS2000	UN	NHRG	34 30	-119 8	
Nicosia-Athalassa	UN	NICO	35 8	33 24	
Niebla	UN	NIEB	-39 52	-73 24	
Kuainiho	UN	NIHO	19 49	-155 46	
NINHUE	UN	NIHU	-36 24	-72 24	
NISTFive	UN	NIS5	39 60	-105 16	
NISTantennaatNIST	UN	NIST	39 60	-105 16	
NISUantennaatNIST	UN	NISU	39 60	-105 16	
NiueMeteorologicalService	UN	NIUM	-19 5	-169 56	
N'KOLTANG(GABON)	UN	NKLG	0 21	9 40	
NorthLibertyVLBASite	UN	NLIB	41 46	-91 34	
NewMarkham	UN	NMKM	36 27	-89 24	
NewNorcia	UN	NNOR	-31 3	116 12	
NorthNiviarsiatNunatak	UN	NNVN	61 38	-44 54	
NorcoCollege	UN	NOCO	33 55	-117 34	
TheraGreece	UN	NOMI	36 25	25 26	
NOMT_EBRY_MT1999	UN	NOMT	45 36	-111 38	
Nopah	UN	NOPE	35 58	-115 59	
NorthPark	UN	NOPK	33 59	-118 21	
NORD	UN	NORD	38 53	-119 19	
NorthofRim	UN	NORM	43 44	-121 15	
Noto-RadioastronomyStationofC.N.R.	UN	NOT1	36 53	14 59	
Novosibirsk-SNIIM	UN	NOVM	55 2	82 55	
NPAS	UN	NPAS	39 35	-117 32	
Nepalganj	UN	NPGJ	28 7	81 36	
NorthPit	UN	NPIT	19 25	-155 17	
NorthPu`u	UN	NPOC	19 24	-155 7	
NewProductionReactor	UN	NPRG	43 36	-112 50	
NavalStationNewport	UN	NPRI	41 31	-71 20	
NewportWater1	UN	NPW1	44 38	-124 3	
NRC1CACS-ACP	UN	NRC1	45 27	-75 37	
ComplexMagnetic-IonosphericStation	UN	NRIL	69 22	88 22	
U.S.NavalResearchLaboratory	UN	NRL1	38 49	-77 1	
NORMANDIE	UN	NRMD	-22 14	166 29	
NorskeOye	UN	NRSK	79 9	-17 44	
Nirivilo	UN	NRVL	-35 33	-72 6	
NRWY_EBRY_WY2003	UN	NRWY	44 43	-110 41	
NationalSurveySeismicProtection	UN	NSSP	40 14	44 30	
NorthToeSlope	UN	NTOE	42 37	-114 54	
NanyangTechnologicalUniversity	UN	NTUS	1 21	103 41	
KaneNuiOHamo	UN	NUPM	19 23	-155 11	
Kigali-NationalUniversityofRwanda-CGIS	UN	NURK	-1 57	30 5	
Novosibirsk	UN	NVSK	54 50	83 14	
NW_Bluff_MSR2012	UN	NWBL	16 49	-62 12	
NorthwestCorrectionalCenter	UN	NWCC	36 25	-89 27	
NormanWells	UN	NWEL	65 18	-126 43	
NiwotRidge	UN	NWOT	40 3	-105 35	
Ny-Alesund	UN	NYA1	78 56	11 52	
NyAlesund	UN	NYA2	78 56	11 52	
Ny-AlesundGGNL2C	UN	NYAC	78 56	11 52	
Ny-Alesund	UN	NYAL	78 56	11 52	
NYOR	UN	NYOR	35 29	-115 10	
NazcaAirport	UN	NZCA	-14 51	-74 58	
OAES_SCGN_CS1999	UN	OAES	34 8	-116 4	
UnitedKingdomNGAcolocated	UN	OAK1	51 7	0 54	
UnitedKingdomNGAcolocated	UN	OAK2	51 7	0 54	
OakdaleHighSchool	UN	OAKH	30 49	-92 39	
OASI	UN	OASI	37 2	-116 47	
Oaxaca	UN	OAXA	17 4	-96 44	
Oberpfaffenhofen	UN	OBE4	48 5	11 17	
ObservationRock	UN	OBSR	46 54	-121 49	
OBSV	UN	OBSV	40 44	-120 9	
